internalTaxonId,scientificName,name,language,main
22721129,Ammospiza caudacuta,Saltmarsh Sparrow,English,true
22693431,Calidris ferruginea,Bécasseau cocorli,French,false
22693431,Calidris ferruginea,كروان الماء,Arabic,false
22693431,Calidris ferruginea,Curlew Sandpiper,English,true
22724196,Agelaius tricolor,Tricoloured Blackbird,English,false
22724196,Agelaius tricolor,Tricolored Blackbird,English,true
22721040,Calcarius ornatus,Chestnut-collared Longspur,English,true
22728467,Catharus bicknelli,Bicknell's Thrush,English,true
22694903,Ptychoramphus aleuticus,Alcita de Cassin,Spanish; Castilian,false
22694903,Ptychoramphus aleuticus,Alcita oscura,Spanish; Castilian,false
22694903,Ptychoramphus aleuticus,Alcuela oscura,Spanish; Castilian,false
22694903,Ptychoramphus aleuticus,Mérgulo sombrío,Spanish; Castilian,false
22694903,Ptychoramphus aleuticus,Cassin's Auklet,English,true
22689089,Strix occidentalis,Búho Manchado,Spanish; Castilian,false
22689089,Strix occidentalis,Cárabo Californiano,Spanish; Castilian,false
22689089,Strix occidentalis,Spotted Owl,English,true
22721692,Setophaga chrysoparia,Golden-cheeked Warbler,English,true
22697636,Gymnogyps californianus,Cóndor Californiano,Spanish; Castilian,false
22697636,Gymnogyps californianus,Cóndor de California,Spanish; Castilian,false
22697636,Gymnogyps californianus,California Condor,English,true
22692156,Grus americana,Grulla Americana,Spanish; Castilian,false
22692156,Grus americana,Grulla Gritona,Spanish; Castilian,false
22692156,Grus americana,Grulla Trompetera,Spanish; Castilian,false
22692156,Grus americana,Whooping Crane,English,true
22693182,Numenius tahitiensis,Bristle-thighed Curlew,English,true
22725033,Charadrius nivosus,Snowy Plover,English,true
103823595,Hemignathus lucidus,Oahu Nukupuu,English,true
22729498,Anas carolinensis,Green-winged Teal,English,true
181500967,Ardea herodias,Great Blue Heron,English,true
181501221,Ardea occidentalis,Great White Heron,English,true
154632189,Chaetura vauxi,Vaux's Swift,English,true
22710184,Saxicola torquatus,Eurasian Stonechat,English,false
22710184,Saxicola torquatus,Stonechat,English,false
22710184,Saxicola torquatus,Traquet pâtre,French,false
22710184,Saxicola torquatus,Common Stonechat,English,true
22680321,Anas crecca,Eurasian Teal,English,false
22680321,Anas crecca,Teal,English,false
22680321,Anas crecca,الحذف الشتوي,Arabic,false
22680321,Anas crecca,Κιρκίρι,"Greek, Modern (1453-)",false
22680321,Anas crecca,Common Teal,English,true
22688196,Archilochus alexandri,Black-chinned Hummingbird,English,true
22727668,Ardea intermedia,Intermediate Egret,English,true
22682655,Upupa epops,Hoopoe,English,false
22682655,Upupa epops,Huppe fasciée,French,false
22682655,Upupa epops,الهدهد,Arabic,false
22682655,Upupa epops,Τσαλαπετεινός,"Greek, Modern (1453-)",false
22682655,Upupa epops,Common Hoopoe,English,true
22721722,Setophaga kirtlandii,Kirtland's Warbler,English,true
22698350,Phoebastria nigripes,Black-footed Albatross,English,true
22693811,Charadrius melodus,Piping Plover,English,true
22720774,Magumma parva,'Anianiau,English,false
22720774,Magumma parva,Anianiau,English,true
22720855,Palmeria dolei,'Akohekohe,English,false
22720855,Palmeria dolei,Crested Honeycreeper,English,false
22720855,Palmeria dolei,Akohekohe,English,true
22681425,Campephilus principalis,Ivory-billed Woodpecker,English,true
22729867,Gallinago delicata,Wilson's Snipe,English,true
22693072,Scolopax minor,American Woodcock,English,true
22697817,Spheniscus humboldti,Peruvian Penguin,English,false
22697817,Spheniscus humboldti,Pingüino de Humboldt,Spanish; Castilian,false
22697817,Spheniscus humboldti,Humboldt Penguin,English,true
22685766,Rhynchopsitta pachyrhyncha,Cotorra-serrana Occidental,Spanish; Castilian,false
22685766,Rhynchopsitta pachyrhyncha,Loro Piquigordo,Spanish; Castilian,false
22685766,Rhynchopsitta pachyrhyncha,Periquito de Pico Grueso,Spanish; Castilian,false
22685766,Rhynchopsitta pachyrhyncha,Thick-billed Parrot,English,true
103894856,Copsychus malabaricus,White-rumped Shama,English,true
22698001,Pterodroma alba,Petrel de las Phoenix,Spanish; Castilian,false
22698001,Pterodroma alba,Phoenix Petrel,English,true
22719912,Padda oryzivora,Padda de Java,French,false
22719912,Padda oryzivora,Spermète de Java,French,false
22719912,Padda oryzivora,Java Sparrow,English,true
22688193,Archilochus colubris,Ruby-throated Hummingbird,English,true
22688199,Calypte anna,Anna's Hummingbird,English,true
22688299,Selasphorus sasin,Allen's Hummingbird,English,true
22688232,Selasphorus calliope,Calliope Hummingbird,English,true
22699871,Empidonax difficilis,Pacific-slope Flycatcher,English,true
22699874,Empidonax occidentalis,Cordilleran Flycatcher,English,true
22699889,Sayornis saya,Say's Phoebe,English,true
103682912,Pyrocephalus rubinus,Common Vermilion Flycatcher,English,true
22697411,Eudocimus albus,American White Ibis,English,false
22697411,Eudocimus albus,White Ibis,English,true
22692078,Grus canadensis,Sandhill Crane,English,true
22684331,Coccyzus americanus,Yellow-billed Cuckoo,English,true
22684438,Crotophaga sulcirostris,Groove-billed Ani,English,true
22686733,Aeronautes saxatalis,White-throated Swift,English,true
22689714,Chordeiles minor,Common Nighthawk,English,true
22689735,Phalaenoptilus nuttallii,Common Poorwill,English,true
22721049,Calamospiza melanocorys,Lark Bunting,English,true
22721138,Passerculus henslowii,Henslow's Sparrow,English,true
22721135,Ammospiza leconteii,Le Conte's Sparrow,English,false
22721135,Ammospiza leconteii,LeConte's Sparrow,English,true
22705156,Vireo bellii,Bell's Vireo,English,true
22679946,Branta bernicla,Brant,English,false
22679946,Branta bernicla,Brant Goose,English,false
22679946,Branta bernicla,Bernache cravant,French,false
22679946,Branta bernicla,Brent Goose,English,true
22693203,Bartramia longicauda,Maubèche des champs,French,false
22693203,Bartramia longicauda,Upland Sandpiper,English,true
22679929,Branta sandvicensis,Nene,English,false
22679929,Branta sandvicensis,Barnacla Hawaiana,Spanish; Castilian,false
22679929,Branta sandvicensis,Barnacla Nené,Spanish; Castilian,false
22679929,Branta sandvicensis,Nēnē,Hawaiian,false
22679929,Branta sandvicensis,Hawaiian Goose,English,true
22685776,Conuropsis carolinensis,Carolina Parakeet,English,true
22685672,Psittacara erythrogenys,Red-masked Conure,English,false
22685672,Psittacara erythrogenys,Aratinga de Guayaquil,Spanish; Castilian,false
22685672,Psittacara erythrogenys,Perico Caretirrojo,Spanish; Castilian,false
22685672,Psittacara erythrogenys,Red-masked Parakeet,English,true
22695683,Accipiter gentilis,Eurasian Goshawk,English,false
22695683,Accipiter gentilis,Goshawk,English,false
22695683,Accipiter gentilis,Autour des Palombes,French,false
22695683,Accipiter gentilis,Northern Goshawk,English,true
22689118,Strix nebulosa,Great Gray Owl,English,false
22689118,Strix nebulosa,Great Grey Owl,English,true
22696432,Falco vespertinus,Western Red-footed Falcon,English,false
22696432,Falco vespertinus,Faucon kobez,French,false
22696432,Falco vespertinus,Red-footed Falcon,English,true
22689507,Asio otus,Northern Long-eared Owl,English,false
22689507,Asio otus,Νανόμπουφος,"Greek, Modern (1453-)",false
22689507,Asio otus,Long-eared Owl,English,true
22689362,Aegolius funereus,Tengmalm's Owl,English,false
22689362,Aegolius funereus,Αιγωλιός,"Greek, Modern (1453-)",false
22689362,Aegolius funereus,Boreal Owl,English,true
22696060,Aquila chrysaetos,Aigle Royal,French,false
22696060,Aquila chrysaetos,العقاب الذهبي,Arabic,false
22696060,Aquila chrysaetos,العقاب الذهبي عقاب,Arabic,false
22696060,Aquila chrysaetos,Golden Eagle,English,true
22689531,Asio flammeus,Hibou des marais,French,false
22689531,Asio flammeus,Βαλτόμπουφος,"Greek, Modern (1453-)",false
22689531,Asio flammeus,Short-eared Owl,English,true
22695973,Buteo lagopus,Roughleg,English,false
22695973,Buteo lagopus,Rough-legged Buzzard,English,false
22695973,Buteo lagopus,Rough-legged Buzzard,English,true
22695147,Haliaeetus pelagicus,Steller's Sea Eagle,English,false
22695147,Haliaeetus pelagicus,Steller's Sea-Eagle,English,false
22695147,Haliaeetus pelagicus,Beloplechiy Orlan,Russian,false
22695147,Haliaeetus pelagicus,Pigargo de Steller,Spanish; Castilian,false
22695147,Haliaeetus pelagicus,Pigargo Gigante,Spanish; Castilian,false
22695147,Haliaeetus pelagicus,Steller's Sea-eagle,English,true
22680358,Aythya ferina,Northern Pochard,English,false
22680358,Aythya ferina,Pochard,English,false
22680358,Aythya ferina,Fuligule milouin,French,false
22680358,Aythya ferina,Γκισάρι,"Greek, Modern (1453-)",false
22680358,Aythya ferina, البط كستنائي الرأس,Arabic,false
22680358,Aythya ferina,Common Pochard,English,true
22689055,Bubo scandiacus,Snowy Owl,English,true
22694856,Pinguinus impennis,Grand Pingouin,French,false
22694856,Pinguinus impennis,Great Auk,English,true
45354964,Falco peregrinus,الشاهين,Arabic,false
45354964,Falco peregrinus,Peregrine Falcon,English,true
22696500,Falco rusticolus,Gyr Falcon,English,false
22696500,Falco rusticolus,Gyrfalcon,English,true
22696460,Falco subbuteo,European Hobby,English,false
22696460,Falco subbuteo,Hobby,English,false
22696460,Falco subbuteo,Faucon Hobereau,French,false
22696460,Falco subbuteo,Eurasian Hobby,English,true
22696362,Falco tinnunculus,Eurasian Kestrel,English,false
22696362,Falco tinnunculus,Kestrel,English,false
22696362,Falco tinnunculus,Faucon Crécerelle,French,false
22696362,Falco tinnunculus,العوسق,Arabic,false
22696362,Falco tinnunculus,Common Kestrel,English,true
22734721,Cuculus optatus,Oriental Cuckoo,English,true
22728969,Otus sunia,Oriental Scops Owl,English,false
22728969,Otus sunia,Oriental Scops-Owl,English,false
22728969,Otus sunia,Oriental Scops-owl,English,true
22689189,Surnia ulula,Hawk Owl,English,false
22689189,Surnia ulula,Northern Hawk-Owl,English,false
22689189,Surnia ulula,Northern Hawk-owl,English,true
22694938,Pandion haliaetus,Balbuzard Pêcheur,French,false
22694938,Pandion haliaetus,العقاب النسارية,Arabic,false
22694938,Pandion haliaetus,Osprey,English,true
22695137,Haliaeetus albicilla,Grey Sea Eagle,English,false
22695137,Haliaeetus albicilla,Pigargo Coliblanco,Spanish; Castilian,false
22695137,Haliaeetus albicilla,Pigargo Coliblanco de Groenlandia,Spanish; Castilian,false
22695137,Haliaeetus albicilla,Pigargo Europeo,Spanish; Castilian,false
22695137,Haliaeetus albicilla,White-tailed Sea-eagle,English,true
22693235,Tringa flavipes,Petit Chevalier à pattes jaunes,French,false
22693235,Tringa flavipes,Lesser Yellowlegs,English,true
103823664,Hemignathus affinis,Maui Nukupuu,English,true
22698042,Pterodroma solandri,Petrel de Solander,Spanish; Castilian,false
22698042,Pterodroma solandri,Providence Petrel,English,true
22694373,Larus fuscus,Goéland brun,French,false
22694373,Larus fuscus,النورس أسود الظهر الصغير,Arabic,false
22694373,Larus fuscus,Μελανόγλαρος,"Greek, Modern (1453-)",false
22694373,Larus fuscus,Lesser Black-backed Gull,English,true
22679881,Anser albifrons,White-fronted Goose,English,false
22679881,Anser albifrons,Oie rieuse,French,false
22679881,Anser albifrons,Ασπρομέτωπη Χήνα,"Greek, Modern (1453-)",false
22679881,Anser albifrons,Greater White-fronted Goose,English,true
22689248,Glaucidium brasilianum,Ferruginous Pygmy Owl,English,false
22689248,Glaucidium brasilianum,Ferruginous Pygmy-Owl,English,false
22689248,Glaucidium brasilianum,Ferruginous Pygmy-owl,English,true
216558962,Eugenes fulgens,Magnificent Hummingbird,English,true
22728583,Aerodramus bartschi,Mariana Swiftlet,English,true
22692920,Fulica alai,Hawaiian Coot,English,true
216558801,Gygis candida,Common Fairytern,English,false
216558801,Gygis candida,Common White Tern,English,true
22720814,Manucerthia mana,Hawai'i Creeper,English,false
22720814,Manucerthia mana,Hawaii Creeper,English,true
103823991,Loxops coccineus,Hawaii Akepa,English,true
22680418,Camptorhynchus labradorius,Eider du Labrador,French,false
22680418,Camptorhynchus labradorius,Labrador Duck,English,true
22720799,Hemignathus wilsoni,'Akiapola'au,English,false
22720799,Hemignathus wilsoni,Akiapolaau,English,true
22680199,Anas wyvilliana,Koloa Maoli,Hawaiian,false
22680199,Anas wyvilliana,Hawaiian Duck,English,true
22720742,Loxioides bailleui,Palila,English,true
22714797,Acrocephalus familiaris,Nihoa Millerbird,English,false
22714797,Acrocephalus familiaris,Nihoa Reed-warbler,English,false
22714797,Acrocephalus familiaris,Millerbird,English,true
22720756,Chlorodrepanis stejnegeri,Kaua'i 'Amakihi,English,false
22720756,Chlorodrepanis stejnegeri,Kauai Amakihi,English,true
22728299,Chlorodrepanis flava,O'ahu 'Amakihi,English,false
22728299,Chlorodrepanis flava,Oahu Amakihi,English,true
22708579,Myadestes obscurus,Oma'o,English,false
22708579,Myadestes obscurus,Omao,English,true
22736440,Chasiempis sandwichensis,Hawai`i `Elepaio,English,false
22736440,Chasiempis sandwichensis,Hawaii Elepaio,English,true
22736432,Chasiempis sclateri,Kaua`i `Elepaio,English,false
22736432,Chasiempis sclateri,Kauai Elepaio,English,true
22736423,Chasiempis ibidis,O`ahu `Elepaio,Hawaiian,false
22736423,Chasiempis ibidis,Oahu Elepaio,English,true
22720753,Pseudonestor xanthophrys,Maui Parrotbill,English,true
22720818,Paroreomyza montana,Maui 'Alauahio,English,false
22720818,Paroreomyza montana,Maui Creeper,English,false
22720818,Paroreomyza montana,Maui Alauahio,English,true
22695929,Buteo solitarius,Busardo Hawaiano,Spanish; Castilian,false
22695929,Buteo solitarius,Hawaiian Hawk,English,true
22720766,Chlorodrepanis virens,Common Amakihi,English,false
22720766,Chlorodrepanis virens,Common 'Amakihi,English,false
22720766,Chlorodrepanis virens,Hawaii Amakihi,English,true
103828426,Himatione sanguinea,Apapane ,English,true
22679919,Anser canagicus,Ansar Emperador,Spanish; Castilian,false
22679919,Anser canagicus,Emperor Goose,English,true
22694852,Alca torda,Alca común,Spanish; Castilian,false
22694852,Alca torda,Petit Pingouin,French,false
22694852,Alca torda,Razorbill,English,true
22692672,Zapornia palmeri,Laysan Crake,English,false
22692672,Zapornia palmeri,Laysan Rail,English,true
22692693,Zapornia sandwichensis,Hawaiian Crake,English,false
22692693,Zapornia sandwichensis,Hawaiian Rail,English,true
22704329,Moho apicalis,O'ahu 'O'o,English,false
22704329,Moho apicalis,Oahu Oo,English,true
22704335,Moho bishopi,Bishop's 'O'o,English,false
22704335,Moho bishopi,Molokai 'o'o,English,false
22704335,Moho bishopi,Bishop's Oo,English,true
22704342,Moho nobilis,Hawai'i 'O'o,English,false
22704342,Moho nobilis,Hawaii Oo,English,true
22704348,Chaetoptila angustipluma,Kioea,English,true
22704323,Moho braccatus,Kaua'i 'O'o,English,false
22704323,Moho braccatus,Kauai Oo,English,true
22735293,Glaucidium gnoma,Mountain Pygmy-Owl,English,false
22735293,Glaucidium gnoma,Northern Pygmy-Owl,English,false
22735293,Glaucidium gnoma,Northern Pygmy-owl,English,true
22729784,Caracara plancus,Crested Caracara,English,true
22708583,Myadestes palmeri,Small Kauai Thrush,English,false
22708583,Myadestes palmeri,Puaiohi,English,true
103829706,Himatione fraithii,Laysan Honeycreeper,English,true
22720840,Ciridops anna,Ula-'ai-hawane,English,false
22720840,Ciridops anna,Ula-ai-hawane,English,true
22720848,Drepanis pacifica,Hawai'i Mamo,English,false
22720848,Drepanis pacifica,Hawaii Mamo,English,true
22720852,Drepanis funerea,Black Mamo,English,true
22720749,Rhodacanthis palmeri,Greater Koa-Finch,English,false
22720749,Rhodacanthis palmeri,Greater Koa-finch,English,true
22720745,Rhodacanthis flaviceps,Lesser Koa-Finch,English,false
22720745,Rhodacanthis flaviceps,Lesser Koa-finch,English,true
22728825,Chloridops kona,Grosbeak Finch,English,false
22728825,Chloridops kona,Kona Grosbeak,English,true
103824105,Loxops wolstenholmei,Oahu Akepa,English,true
22720784,Viridonia sagittirostris,Greater 'Amakihi,English,false
22720784,Viridonia sagittirostris,Greater Amakihi,English,true
103823250,Akialoa stejnegeri,Kauai Akialoa,English,true
22720738,Dysmorodrepanis munroi,Lana'i Hookbill,English,false
22720738,Dysmorodrepanis munroi,Lanai Hookbill,English,true
22728910,Akialoa obscura,Hawaii Akialoa,English,true
103823431,Akialoa lanaiensis,Lanai Akialoa,English,true
103823212,Akialoa ellisiana,Oahu Akialoa,English,true
22720823,Paroreomyza flammea,Molokai Creeper,English,false
22720823,Paroreomyza flammea,Kakawahie,English,true
22708564,Myadestes woahensis,'Amaui,English,false
22708564,Myadestes woahensis,Amaui,English,true
22708559,Myadestes myadestinus,Hawaiian Thrush,English,false
22708559,Myadestes myadestinus,Kama'o,English,false
22708559,Myadestes myadestinus,Kamao,English,true
22720734,Psittirostra psittacea,'O'u,English,false
22720734,Psittirostra psittacea,Ou,English,true
103823616,Hemignathus hanapepe,Kauai Nukupuu,English,true
103824084,Loxops ochraceus,Maui Akepa,English,true
22693749,Pluvialis squatarola,Black-bellied Plover,English,false
22693749,Pluvialis squatarola,Pluvier argenté,French,false
22693749,Pluvialis squatarola,الزقزاق الرمادي,Arabic,false
22693749,Pluvialis squatarola,Grey Plover,English,true
22693740,Pluvialis dominica,American Golden-Plover,English,false
22693740,Pluvialis dominica,Lesser Golden Plover,English,false
22693740,Pluvialis dominica,Pluvier doré américain,French,false
22693740,Pluvialis dominica,American Golden Plover,English,true
22693336,Arenaria interpres,Turnstone,English,false
22693336,Arenaria interpres,Tournepierre à collier,French,false
22693336,Arenaria interpres,قنبرة الماء,Arabic,false
22693336,Arenaria interpres,Ruddy Turnstone,English,true
22693437,Calidris himantopus,Stilt Sandpiper,English,true
22693399,Calidris fuscicollis,Bécasseau de Bonaparte,French,false
22693399,Calidris fuscicollis,White-rumped Sandpiper,English,true
22693396,Calidris minutilla,Least Sandpiper,English,true
22693373,Calidris pusilla,Semipalmated Sandpiper,English,true
22693408,Calidris melanotos,Bécasseau tacheté,French,false
22693408,Calidris melanotos,Pectoral Sandpiper,English,true
22693154,Limosa haemastica,Barge hudsonienne,French,false
22693154,Limosa haemastica,Hudsonian Godwit,English,true
22693427,Calidris alpina,Bécasseau variable,French,false
22693427,Calidris alpina, الطيطوى الداكنة,Arabic,false
22693427,Calidris alpina,Dunlin,English,true
22693777,Charadrius vociferus,Killdeer,English,true
22693447,Calidris subruficollis,Bécasseau roussâtre,French,false
22693447,Calidris subruficollis,Correlimos Canelo,Spanish; Castilian,false
22693447,Calidris subruficollis,Buff-breasted Sandpiper,English,true
22693348,Limnodromus scolopaceus,Long-billed Dowitcher,English,true
22693464,Calidris falcinellus,Bécasseau falcinelle,French,false
22693464,Calidris falcinellus,الطيطوى عريضة المنقار,Arabic,false
22693464,Calidris falcinellus,Broad-billed Sandpiper,English,true
22693162,Limosa fedoa,Marbled Godwit,English,true
22693344,Limnodromus griseus,Limnodrome à bec court,French,false
22693344,Limnodromus griseus,Short-billed Dowitcher,English,true
22693239,Tringa solitaria,Chevalier solitaire,French,false
22693239,Tringa solitaria,Solitary Sandpiper,English,true
22693231,Tringa melanoleuca,Grand Chevalier à pattes jaunes,French,false
22693231,Tringa melanoleuca,Greater Yellowlegs,English,true
22693376,Calidris mauri,Western Sandpiper,English,true
22693404,Calidris bairdii,Bécasseau de Baird,French,false
22693404,Calidris bairdii,Baird's Sandpiper,English,true
22693717,Recurvirostra americana,American Avocet,English,true
22693764,Charadrius semipalmatus,Semipalmated Plover,English,true
22693341,Arenaria melanocephala,Black Turnstone,English,true
22693424,Calidris ptilocnemis,Rock Sandpiper,English,true
22693420,Calidris maritima,Bécasseau violet,French,false
22693420,Calidris maritima,Purple Sandpiper,English,true
22693472,Steganopus tricolor,Phalarope de Wilson,French,false
22693472,Steganopus tricolor,Wilson's Phalarope,English,true
22693494,Phalaropus fulicarius,Grey Phalarope,English,false
22693494,Phalaropus fulicarius,Grey (Red) Phalarope,English,false
22693494,Phalaropus fulicarius,Phalarope à bec large,French,false
22693494,Phalaropus fulicarius,Red Phalarope,English,true
22693277,Actitis macularius,Spotted Sandpiper,English,true
22693305,Tringa incana,Wandering (Alaskan) Tattler,English,false
22693305,Tringa incana,Wandering Tattler,English,true
22693319,Tringa semipalmata,Willet,English,true
22720117,Crithagra leucopygia,White-rumped Serin,English,false
22720117,Crithagra leucopygia,Serin à croupion blanc,French,false
22720117,Crithagra leucopygia,White-rumped Seedeater,English,true
22687164,Orthorhyncus cristatus,Antillean Crested Hummingbird,English,true
22686742,Tachornis phoenicobia,Antillean Palm-swift,English,false
22686742,Tachornis phoenicobia,Antillean Palm-Swift,English,false
22686742,Tachornis phoenicobia,Antillean Palm Swift,English,true
22686845,Apus pacificus,Pacific Swift,English,false
22686845,Apus pacificus,Martinet de Sibérie,French,false
22686845,Apus pacificus,Pacific Swift,English,true
22686677,Hirundapus caudacutus,Asian Spine-tailed Swift,English,false
22686677,Hirundapus caudacutus,Needle-tailed Swift,English,false
22686677,Hirundapus caudacutus,Spine-tailed Swift,English,false
22686677,Hirundapus caudacutus,Martinet à queue épineuse,French,false
22686677,Hirundapus caudacutus,White-throated Needletail,English,true
22725191,Bambusicola thoracicus,Chinese Bamboo Partridge,English,false
22725191,Bambusicola thoracicus,Chinese Bamboo-Partridge,English,false
22725191,Bambusicola thoracicus,Chinese Bamboo-partridge,English,true
22679199,Gallus gallus,Red Junglefowl,English,true
22712634,Pycnonotus jocosus,Red-whiskered BulbulI,English,false
22712634,Pycnonotus jocosus,Bulbul Orphée,French,false
22712634,Pycnonotus jocosus,Red-whiskered Bulbul,English,true
22736111,Turdus eunomus,Dusky Thrush,English,true
22714380,Horornis diphone,Japanese Bush Warbler,English,false
22714380,Horornis diphone,Japanese Bush-Warbler,English,false
22714380,Horornis diphone,Japanese Bush-warbler,English,true
22719614,Amandava amandava,Bengali amandava,French,false
22719614,Amandava amandava,Red Avadavat,English,true
22712101,Progne cryptoleuca,Cuban Martin,English,true
103845868,Phylloscopus examinandus,Kamchatka Leaf-warbler,English,true
22711032,Mimus gundlachii,Bahama Mockingbird,English,true
22690241,Patagioenas squamosa,Scaly-naped Pigeon,English,true
22725702,Caprimulgus jotaka,Grey Nightjar,English,true
22690954,Geotrygon chrysia,Key West Quail-dove,English,false
22690954,Geotrygon chrysia,Key West Quail-Dove,English,true
22685441,Alexandrinus krameri,Ring-necked Parakeet,English,false
22685441,Alexandrinus krameri,Rose-ringed Parrakeet,English,false
22685441,Alexandrinus krameri,Perruche à collier,French,false
22685441,Alexandrinus krameri,Δακτυλιόλαιμος Ψιττακίσκος,"Greek, Modern (1453-)",false
22685441,Alexandrinus krameri,Rose-ringed Parakeet,English,true
60482887,Spilopelia chinensis,Spotted Dove,English,false
60482887,Spilopelia chinensis,Eastern Spotted Dove,English,true
22679217,Lophura leucomelanos,Kalij Pheasant,English,true
22687330,Riccordia ricordii,Cuban Emerald,English,true
22690439,Streptopelia orientalis,Oriental Turtle Dove,English,false
22690439,Streptopelia orientalis,Oriental Turtle-Dove,English,false
22690439,Streptopelia orientalis,Rufous Turtle Dove,English,false
22690439,Streptopelia orientalis,Oriental Turtle-dove,English,true
22715611,Pterorhinus pectoralis,Greater Necklaced Laughingthrush,English,true
22716522,Leiothrix lutea,Pekin Robin,English,false
22716522,Leiothrix lutea,Red-billed Leiothrix,English,true
103769227,Ficedula narcissina,Narcissus Flycatcher,English,true
22709207,Muscicapa dauurica,Brown Flycatcher,English,false
22709207,Muscicapa dauurica,Asian Brown Flycatcher,English,true
22709204,Muscicapa sibirica,Dark-sided Flycatcher,English,true
22700449,Myiarchus sagrae,La Sagra's Flycatcher,English,true
22700513,Tyrannus caudifasciatus,Loggerhead Kingbird,English,true
22708286,Monticola solitarius,Blue Rock Thrush,English,false
22708286,Monticola solitarius,Blue Rock-Thrush,English,false
22708286,Monticola solitarius,Merle bleu,French,false
22708286,Monticola solitarius,Blue Rock-thrush,English,true
22720556,Carpodacus erythrinus,Scarlet Rosefinch,English,false
22720556,Carpodacus erythrinus,Ροδόσπιζα,"Greek, Modern (1453-)",false
22720556,Carpodacus erythrinus,Common Rosefinch,English,true
22720041,Fringilla montifringilla,Pinson du Nord,French,false
22720041,Fringilla montifringilla,Χειμωνόσπινος,"Greek, Modern (1453-)",false
22720041,Fringilla montifringilla,Brambling,English,true
22708816,Turdus pilaris,Fieldfare,English,true
103888106,Turdus merula,Eurasian Blackbird,English,true
22683873,Cuculus canorus,Cuckoo,English,false
22683873,Cuculus canorus,European Cuckoo,English,false
22683873,Cuculus canorus,Coucou gris,French,false
22683873,Cuculus canorus,الوقواق,Arabic,false
22683873,Cuculus canorus,Κούκος,"Greek, Modern (1453-)",false
22683873,Cuculus canorus,Common Cuckoo,English,true
103811886,Delichon urbicum,Σπιτοχελίδονο,"Greek, Modern (1453-)",false
103811886,Delichon urbicum,Northern House Martin,English,true
22679480,Lyrurus tetrix,Black Grouse,English,true
22720681,Coccothraustes coccothraustes,Κοκκοθραύστης,"Greek, Modern (1453-)",false
22720681,Coccothraustes coccothraustes,Hawfinch,English,true
22718630,Prunella montanella,Siberian Accentor,English,true
22715260,Phylloscopus sibilatrix,Pouillot siffleur,French,false
22715260,Phylloscopus sibilatrix,Δασοφυλλοσκόπος,"Greek, Modern (1453-)",false
22715260,Phylloscopus sibilatrix,Wood Warbler,English,true
22720354,Spinus spinus,European Siskin,English,false
22720354,Spinus spinus,Siskin,English,false
22720354,Spinus spinus,Λούγαρο,"Greek, Modern (1453-)",false
22720354,Spinus spinus,Eurasian Siskin,English,true
22715240,Phylloscopus trochilus,Pouillot fitis,French,false
22715240,Phylloscopus trochilus,Θαμνοφυλλοσκόπος,"Greek, Modern (1453-)",false
22715240,Phylloscopus trochilus,Willow Warbler,English,true
22734992,Curruca curruca," أبيض الحنجرة الصغير, الدخلة بيضاء الحنجرة الصغيرة, هازجة فيراني",Arabic,false
22734992,Curruca curruca,Lesser Whitethroat,English,true
22695066,Ictinia mississippiensis,Mississippi Kite,English,true
22681152,Dryobates scalaris,Ladder-backed Woodpecker,English,true
22695933,Buteo jamaicensis,Red-tailed Hawk,English,true
22695838,Parabuteo unicinctus,Harris's Hawk,English,true
22695891,Buteo platypterus,Broad-winged Hawk,English,true
22734130,Accipiter striatus,Sharp-shinned Hawk,English,true
22680856,Melanerpes carolinus,Red-bellied Woodpecker,English,true
22689366,Aegolius acadicus,Northern Saw-whet Owl,English,true
22688747,Megascops kennicottii,Western Screech Owl,English,false
22688747,Megascops kennicottii,Western Screech-Owl,English,false
22688747,Megascops kennicottii,Western Screech-owl,English,true
22689711,Chordeiles acutipennis,Lesser Nighthawk,English,true
22690736,Zenaida macroura,American Mourning Dove,English,false
22690736,Zenaida macroura,Mourning Dove,English,true
22680813,Melanerpes formicivorus,Acorn Woodpecker,English,true
22680877,Sphyrapicus thyroideus,Williamson's Sapsucker,English,true
22733956,Zenaida asiatica,White-winged Dove,English,true
22680801,Melanerpes lewis,Lewis's Woodpecker,English,true
22695970,Buteo regalis,Ferruginous Hawk,English,true
22695144,Haliaeetus leucocephalus,Bald Eagle,English,true
22695656,Accipiter cooperii,Cooper's Hawk,English,true
22689094,Strix varia,Barred Owl,English,true
22693165,Numenius minutus,Little Whimbrel,English,false
22693165,Numenius minutus,Courlis nain,French,false
22693165,Numenius minutus,Little Curlew,English,true
22697303,Ixobrychus sinensis,Blongios de Chine,French,false
22697303,Ixobrychus sinensis,Yellow Bittern,English,true
22694132,Glareola maldivarum,Glaréole orientale,French,false
22694132,Glareola maldivarum,Oriental Pratincole,English,true
22693392,Calidris subminuta,Bécasseau à longs doigts,French,false
22693392,Calidris subminuta,Long-toed Stint,English,true
62015238,Haematopus ater,Blackish Oystercatcher,English,true
22680287,Anas bahamensis,White-cheeked Pintail,English,true
22694791,Phaetusa simplex,Large-billed Tern,English,true
